x, y, etat final, etat initial
0.940000, 0.710000, 0.162117, 0.000000
0.940000, 0.720000, 0.159736, 0.000000
0.940000, 0.730000, 0.157215, 0.000000
0.940000, 0.740000, 0.154553, 0.000000
0.940000, 0.750000, 0.151743, 0.000000
0.940000, 0.760000, 0.148780, 0.000000
0.940000, 0.770000, 0.145658, 0.000000
0.940000, 0.780000, 0.142373, 0.000000
0.940000, 0.790000, 0.138915, 0.000000
0.940000, 0.800000, 0.135279, 0.000000
0.940000, 0.810000, 0.131456, 0.000000
0.940000, 0.820000, 0.127437, 0.000000
0.940000, 0.830000, 0.123212, 0.000000
0.940000, 0.840000, 0.118771, 0.000000
0.940000, 0.850000, 0.114100, 0.000000
0.940000, 0.860000, 0.109186, 0.000000
0.940000, 0.870000, 0.104013, 0.000000
0.940000, 0.880000, 0.098565, 0.000000
0.940000, 0.890000, 0.092821, 0.000000
0.940000, 0.900000, 0.086759, 0.000000
0.940000, 0.910000, 0.080352, 0.000000
0.940000, 0.920000, 0.073571, 0.000000
0.940000, 0.930000, 0.066379, 0.000000
0.940000, 0.940000, 0.058737, 0.000000
0.940000, 0.950000, 0.050594, 0.000000
0.940000, 0.960000, 0.041894, 0.000000
0.940000, 0.970000, 0.032568, 0.000000
0.940000, 0.980000, 0.022540, 0.000000
0.940000, 0.990000, 0.011717, 0.000000
0.940000, 1.000000, 0.000000, 0.000000

0.950000, 0.000000, 0.000000, 0.000000
0.950000, 0.010000, 0.010264, 0.000000
0.950000, 0.020000, 0.019656, 0.000000
0.950000, 0.030000, 0.028291, 0.000000
0.950000, 0.040000, 0.036272, 0.000000
0.950000, 0.050000, 0.043683, 0.000000
0.950000, 0.060000, 0.050594, 0.000000
0.950000, 0.070000, 0.057062, 0.000000
0.950000, 0.080000, 0.063135, 0.000000
0.950000, 0.090000, 0.068852, 0.000000
0.950000, 0.100000, 0.074245, 0.000000
0.950000, 0.110000, 0.079343, 0.000000
0.950000, 0.120000, 0.084169, 0.000000
0.950000, 0.130000, 0.088742, 0.000000
0.950000, 0.140000, 0.093082, 0.000000
0.950000, 0.150000, 0.097202, 0.000000
0.950000, 0.160000, 0.101117, 0.000000
0.950000, 0.170000, 0.104839, 0.000000
0.950000, 0.180000, 0.108378, 0.000000
0.950000, 0.190000, 0.111743, 0.000000
0.950000, 0.200000, 0.114943, 0.000000
0.950000, 0.210000, 0.117986, 0.000000
0.950000, 0.220000, 0.120879, 0.000000
0.950000, 0.230000, 0.123628, 0.000000
0.950000, 0.240000, 0.126238, 0.000000
0.950000, 0.250000, 0.128717, 0.000000
0.950000, 0.260000, 0.131067, 0.000000
0.950000, 0.270000, 0.133293, 0.000000
0.950000, 0.280000, 0.135400, 0.000000
0.950000, 0.290000, 0.137391, 0.000000
0.950000, 0.300000, 0.139270, 0.000000
0.950000, 0.310000, 0.141040, 0.000000
0.950000, 0.320000, 0.142704, 0.000000
0.950000, 0.330000, 0.144264, 0.000000
0.950000, 0.340000, 0.145723, 0.000000
0.950000, 0.350000, 0.147083, 0.000000
0.950000, 0.360000, 0.148346, 0.000000
0.950000, 0.370000, 0.149515, 0.000000
0.950000, 0.380000, 0.150590, 0.000000
0.950000, 0.390000, 0.151574, 0.000000
0.950000, 0.400000, 0.152468, 0.000000
0.950000, 0.410000, 0.153272, 0.000000
0.950000, 0.420000, 0.153990, 0.000000
0.950000, 0.430000, 0.154620, 0.000000
0.950000, 0.440000, 0.155165, 0.000000
0.950000, 0.450000, 0.155624, 0.000000
0.950000, 0.460000, 0.156000, 0.000000
0.950000, 0.470000, 0.156291, 0.000000
0.950000, 0.480000, 0.156499, 0.000000
0.950000, 0.490000, 0.156623, 0.000000
0.950000, 0.500000, 0.156665, 0.000000
0.950000, 0.510000, 0.156623, 0.000000
0.950000, 0.520000, 0.156499, 0.000000
0.950000, 0.530000, 0.156291, 0.000000
0.950000, 0.540000, 0.156000, 0.000000
0.950000, 0.550000, 0.155624, 0.000000
0.950000, 0.560000, 0.155165, 0.000000
0.950000, 0.570000, 0.154620, 0.000000
0.950000, 0.580000, 0.153990, 0.000000
0.950000, 0.590000, 0.153272, 0.000000
0.950000, 0.600000, 0.152468, 0.000000
0.950000, 0.610000, 0.151574, 0.000000
0.950000, 0.620000, 0.150590, 0.000000
0.950000, 0.630000, 0.149515, 0.000000
0.950000, 0.640000, 0.148346, 0.000000
0.950000, 0.650000, 0.147083, 0.000000
0.950000, 0.660000, 0.145723, 0.000000
0.950000, 0.670000, 0.144264, 0.000000
0.950000, 0.680000, 0.142704, 0.000000
0.950000, 0.690000, 0.141040, 0.000000
0.950000, 0.700000, 0.139270, 0.000000
0.950000, 0.710000, 0.137391, 0.000000
0.950000, 0.720000, 0.135400, 0.000000
0.950000, 0.730000, 0.133293, 0.000000
0.950000, 0.740000, 0.131067, 0.000000
0.950000, 0.750000, 0.128717, 0.000000
0.950000, 0.760000, 0.126238, 0.000000
0.950000, 0.770000, 0.123628, 0.000000
0.950000, 0.780000, 0.120879, 0.000000
0.950000, 0.790000, 0.117986, 0.000000
0.950000, 0.800000, 0.114943, 0.000000
0.950000, 0.810000, 0.111743, 0.000000
0.950000, 0.820000, 0.108378, 0.000000
0.950000, 0.830000, 0.104839, 0.000000
0.950000, 0.840000, 0.101117, 0.000000
0.950000, 0.850000, 0.097202, 0.000000
0.950000, 0.860000, 0.093082, 0.000000
0.950000, 0.870000, 0.088742, 0.000000
0.950000, 0.880000, 0.084169, 0.000000
0.950000, 0.890000, 0.079343, 0.000000
0.950000, 0.900000, 0.074245, 0.000000
0.950000, 0.910000, 0.068852, 0.000000
0.950000, 0.920000, 0.063135, 0.000000
0.950000, 0.930000, 0.057062, 0.000000
0.950000, 0.940000, 0.050594, 0.000000
0.950000, 0.950000, 0.043683, 0.000000
0.950000, 0.960000, 0.036272, 0.000000
0.950000, 0.970000, 0.028291, 0.000000
0.950000, 0.980000, 0.019656, 0.000000
0.950000, 0.990000, 0.010264, 0.000000
0.950000, 1.000000, 0.000000, 0.000000

0.960000, 0.000000, 0.000000, 0.000000
0.960000, 0.010000, 0.008685, 0.000000
0.960000, 0.020000, 0.016528, 0.000000
0.960000, 0.030000, 0.023669, 0.000000
0.960000, 0.040000, 0.030221, 0.000000
0.960000, 0.050000, 0.036272, 0.000000
0.960000, 0.060000, 0.041894, 0.000000
0.960000, 0.070000, 0.047140, 0.000000
0.960000, 0.080000, 0.052055, 0.000000
0.960000, 0.090000, 0.056675, 0.000000
0.960000, 0.100000, 0.061027, 0.000000
0.960000, 0.110000, 0.065137, 0.000000
0.960000, 0.120000, 0.069024, 0.000000
0.960000, 0.130000, 0.072706, 0.000000
0.960000, 0.140000, 0.076197, 0.000000
0.960000, 0.150000, 0.079511, 0.000000
0.960000, 0.160000, 0.082658, 0.000000
0.960000, 0.170000, 0.085648, 0.000000
0.960000, 0.180000, 0.088491, 0.000000
0.960000, 0.190000, 0.091194, 0.000000
0.960000, 0.200000, 0.093764, 0.000000
0.960000, 0.210000, 0.096207, 0.000000
0.960000, 0.220000, 0.098529, 0.000000
0.960000, 0.230000, 0.100735, 0.000000
0.960000, 0.240000, 0.102830, 0.000000
0.960000, 0.250000, 0.104819, 0.000000
0.960000, 0.260000, 0.106704, 0.000000
0.960000, 0.270000, 0.108490, 0.000000
0.960000, 0.280000, 0.110180, 0.000000
0.960000, 0.290000, 0.111778, 0.000000
0.960000, 0.300000, 0.113285, 0.000000
0.960000, 0.310000, 0.114704, 0.000000
0.960000, 0.320000, 0.116038, 0.000000
0.960000, 0.330000, 0.117289, 0.000000
0.960000, 0.340000, 0.118459, 0.000000
0.960000, 0.350000, 0.119550, 0.000000
0.960000, 0.360000, 0.120563, 0.000000
0.960000, 0.370000, 0.121499, 0.000000
0.960000, 0.380000, 0.122362, 0.000000
0.960000, 0.390000, 0.123151, 0.000000
0.960000, 0.400000, 0.123867, 0.000000
0.960000, 0.410000, 0.124512, 0.000000
0.960000, 0.420000, 0.125087, 0.000000
0.960000, 0.430000, 0.125593, 0.000000
0.960000, 0.440000, 0.126029, 0.000000
0.960000, 0.450000, 0.126398, 0.000000
0.960000, 0.460000, 0.126699, 0.000000
0.960000, 0.470000, 0.126932, 0.000000
0.960000, 0.480000, 0.127099, 0.000000
0.960000, 0.490000, 0.127199, 0.000000
0.960000, 0.500000, 0.127232, 0.000000
0.960000, 0.510000, 0.127199, 0.000000
0.960000, 0.520000, 0.127099, 0.000000
0.960000, 0.530000, 0.126932, 0.000000
0.960000, 0.540000, 0.126699, 0.000000
0.960000, 0.550000, 0.126398, 0.000000
0.960000, 0.560000, 0.126029, 0.000000
0.960000, 0.570000, 0.125593, 0.000000
0.960000, 0.580000, 0.125087, 0.000000
0.960000, 0.590000, 0.124512, 0.000000
0.960000, 0.600000, 0.123867, 0.000000
0.960000, 0.610000, 0.123151, 0.000000
0.960000, 0.620000, 0.122362, 0.000000
0.960000, 0.630000, 0.121499, 0.000000
0.960000, 0.640000, 0.120563, 0.000000
0.960000, 0.650000, 0.119550, 0.000000
0.960000, 0.660000, 0.118459, 0.000000
0.960000, 0.670000, 0.117289, 0.000000
0.960000, 0.680000, 0.116038, 0.000000
0.960000, 0.690000, 0.114704, 0.000000
0.960000, 0.700000, 0.113285, 0.000000
0.960000, 0.710000, 0.111778, 0.000000
0.960000, 0.720000, 0.110180, 0.000000
0.960000, 0.730000, 0.108490, 0.000000
0.960000, 0.740000, 0.106704, 0.000000
0.960000, 0.750000, 0.104819, 0.000000
0.960000, 0.760000, 0.102830, 0.000000
0.960000, 0.770000, 0.100735, 0.000000
0.960000, 0.780000, 0.098529, 0.000000
0.960000, 0.790000, 0.096207, 0.000000
0.960000, 0.800000, 0.093764, 0.000000
0.960000, 0.810000, 0.091194, 0.000000
0.960000, 0.820000, 0.088491, 0.000000
0.960000, 0.830000, 0.085648, 0.000000
0.960000, 0.840000, 0.082658, 0.000000
0.960000, 0.850000, 0.079511, 0.000000
0.960000, 0.860000, 0.076197, 0.000000
0.960000, 0.870000, 0.072706, 0.000000
0.960000, 0.880000, 0.069024, 0.000000
0.960000, 0.890000, 0.065137, 0.000000
0.960000, 0.900000, 0.061027, 0.000000
0.960000, 0.910000, 0.056675, 0.000000
0.960000, 0.920000, 0.052055, 0.000000
0.960000, 0.930000, 0.047140, 0.000000
0.960000, 0.940000, 0.041894, 0.000000
0.960000, 0.950000, 0.036272, 0.000000
0.960000, 0.960000, 0.030221, 0.000000
0.960000, 0.970000, 0.023669, 0.000000
0.960000, 0.980000, 0.016528, 0.000000
0.960000, 0.990000, 0.008685, 0.000000
0.960000, 1.000000, 0.000000, 0.000000

0.970000, 0.000000, 0.000000, 0.000000
0.970000, 0.010000, 0.006947, 0.000000
0.970000, 0.020000, 0.013103, 0.000000
0.970000, 0.030000, 0.018636, 0.000000
0.970000, 0.040000, 0.023669, 0.000000
0.970000, 0.050000, 0.028291, 0.000000
0.970000, 0.060000, 0.032568, 0.000000
0.970000, 0.070000, 0.036549, 0.000000
0.970000, 0.080000, 0.040271, 0.000000
0.970000, 0.090000, 0.043764, 0.000000
0.970000, 0.100000, 0.047052, 0.000000
0.970000, 0.110000, 0.050153, 0.000000
0.970000, 0.120000, 0.053085, 0.000000
0.970000, 0.130000, 0.055860, 0.000000
0.970000, 0.140000, 0.058490, 0.000000
0.970000, 0.150000, 0.060985, 0.000000
0.970000, 0.160000, 0.063355, 0.000000
0.970000, 0.170000, 0.065606, 0.000000
0.970000, 0.180000, 0.067745, 0.000000
0.970000, 0.190000, 0.069778, 0.000000
0.970000, 0.200000, 0.071711, 0.000000
0.970000, 0.210000, 0.073548, 0.000000
0.970000, 0.220000, 0.075295, 0.000000
0.970000, 0.230000, 0.076953, 0.000000
0.970000, 0.240000, 0.078529, 0.000000
0.970000, 0.250000, 0.080023, 0.000000
0.970000, 0.260000, 0.081441, 0.000000
0.970000, 0.270000, 0.082783, 0.000000
0.970000, 0.280000, 0.084054, 0.000000
0.970000, 0.290000, 0.085254, 0.000000
0.970000, 0.300000, 0.086386, 0.000000
0.970000, 0.310000, 0.087453, 0.000000
0.970000, 0.320000, 0.088456, 0.000000
0.970000, 0.330000, 0.089396, 0.000000
0.970000, 0.340000, 0.090275, 0.000000
0.970000, 0.350000, 0.091094, 0.000000
0.970000, 0.360000, 0.091855, 0.000000
0.970000, 0.370000, 0.092559, 0.000000
0.970000, 0.380000, 0.093207, 0.000000
0.970000, 0.390000, 0.093799, 0.000000
0.970000, 0.400000, 0.094338, 0.000000
0.970000, 0.410000, 0.094823, 0.000000
0.970000, 0.420000, 0.095255, 0.000000
0.970000, 0.430000, 0.095634, 0.000000
0.970000, 0.440000, 0.095962, 0.000000
0.970000, 0.450000, 0.096239, 0.000000
0.970000, 0.460000, 0.096465, 0.000000
0.970000, 0.470000, 0.096640, 0.000000
0.970000, 0.480000, 0.096766, 0.000000
0.970000, 0.490000, 0.096841, 0.000000
0.970000, 0.500000, 0.096866, 0.000000
0.970000, 0.510000, 0.096841, 0.000000
0.970000, 0.520000, 0.096766, 0.000000
0.970000, 0.530000, 0.096640, 0.000000
0.970000, 0.540000, 0.096465, 0.000000
0.970000, 0.550000, 0.096239, 0.000000
0.970000, 0.560000, 0.095962, 0.000000
0.970000, 0.570000, 0.095634, 0.000000
0.970000, 0.580000, 0.095255, 0.000000
0.970000, 0.590000, 0.094823, 0.000000
0.970000, 0.600000, 0.094338, 0.000000
0.970000, 0.610000, 0.093799, 0.000000
0.970000, 0.620000, 0.093207, 0.000000
0.970000, 0.630000, 0.092559, 0.000000
0.970000, 0.640000, 0.091855, 0.000000
0.970000, 0.650000, 0.091094, 0.000000
0.970000, 0.660000, 0.090275, 0.000000
0.970000, 0.670000, 0.089396, 0.000000
0.970000, 0.680000, 0.088456, 0.000000
0.970000, 0.690000, 0.087453, 0.000000
0.970000, 0.700000, 0.086386, 0.000000
0.970000, 0.710000, 0.085254, 0.000000
0.970000, 0.720000, 0.084054, 0.000000
0.970000, 0.730000, 0.082783, 0.000000
0.970000, 0.740000, 0.081441, 0.000000
0.970000, 0.750000, 0.080023, 0.000000
0.970000, 0.760000, 0.078529, 0.000000
0.970000, 0.770000, 0.076953, 0.000000
0.970000, 0.780000, 0.075295, 0.000000
0.970000, 0.790000, 0.073548, 0.000000
0.970000, 0.800000, 0.071711, 0.000000
0.970000, 0.810000, 0.069778, 0.000000
0.970000, 0.820000, 0.067745, 0.000000
0.970000, 0.830000, 0.065606, 0.000000
0.970000, 0.840000, 0.063355, 0.000000
0.970000, 0.850000, 0.060985, 0.000000
0.970000, 0.860000, 0.058490, 0.000000
0.970000, 0.870000, 0.055860, 0.000000
0.970000, 0.880000, 0.053085, 0.000000
0.970000, 0.890000, 0.050153, 0.000000
0.970000, 0.900000, 0.047052, 0.000000
0.970000, 0.910000, 0.043764, 0.000000
0.970000, 0.920000, 0.040271, 0.000000
0.970000, 0.930000, 0.036549, 0.000000
0.970000, 0.940000, 0.032568, 0.000000
0.970000, 0.950000, 0.028291, 0.000000
0.970000, 0.960000, 0.023669, 0.000000
0.970000, 0.970000, 0.018636, 0.000000
0.970000, 0.980000, 0.013103, 0.000000
0.970000, 0.990000, 0.006947, 0.000000
0.970000, 1.000000, 0.000000, 0.000000

0.980000, 0.000000, 0.000000, 0.000000
0.980000, 0.010000, 0.004999, 0.000000
0.980000, 0.020000, 0.009301, 0.000000
0.980000, 0.030000, 0.013103, 0.000000
0.980000, 0.040000, 0.016528, 0.000000
0.980000, 0.050000, 0.019656, 0.000000
0.980000, 0.060000, 0.022540, 0.000000
0.980000, 0.070000, 0.025217, 0.000000
0.980000, 0.080000, 0.027717, 0.000000
0.980000, 0.090000, 0.030059, 0.000000
0.980000, 0.100000, 0.032263, 0.000000
0.980000, 0.110000, 0.034340, 0.000000
0.980000, 0.120000, 0.036302, 0.000000
0.980000, 0.130000, 0.038158, 0.000000
0.980000, 0.140000, 0.039918, 0.000000
0.980000, 0.150000, 0.041586, 0.000000
0.980000, 0.160000, 0.043170, 0.000000
0.980000, 0.170000, 0.044675, 0.000000
0.980000, 0.180000, 0.046104, 0.000000
0.980000, 0.190000, 0.047463, 0.000000
0.980000, 0.200000, 0.048754, 0.000000
0.980000, 0.210000, 0.049981, 0.000000
0.980000, 0.220000, 0.051148, 0.000000
0.980000, 0.230000, 0.052256, 0.000000
0.980000, 0.240000, 0.053308, 0.000000
0.980000, 0.250000, 0.054306, 0.000000
0.980000, 0.260000, 0.055252, 0.000000
0.980000, 0.270000, 0.056149, 0.000000
0.980000, 0.280000, 0.056997, 0.000000
0.980000, 0.290000, 0.057798, 0.000000
0.980000, 0.300000, 0.058554, 0.000000
0.980000, 0.310000, 0.059266, 0.000000
0.980000, 0.320000, 0.059936, 0.000000
0.980000, 0.330000, 0.060563, 0.000000
0.980000, 0.340000, 0.061150, 0.000000
0.980000, 0.350000, 0.061697, 0.000000
0.980000, 0.360000, 0.062205, 0.000000
0.980000, 0.370000, 0.062675, 0.000000
0.980000, 0.380000, 0.063107, 0.000000
0.980000, 0.390000, 0.063503, 0.000000
0.980000, 0.400000, 0.063862, 0.000000
0.980000, 0.410000, 0.064186, 0.000000
0.980000, 0.420000, 0.064474, 0.000000
0.980000, 0.430000, 0.064727, 0.000000
0.980000, 0.440000, 0.064946, 0.000000
0.980000, 0.450000, 0.065131, 0.000000
0.980000, 0.460000, 0.065282, 0.000000
0.980000, 0.470000, 0.065399, 0.000000
0.980000, 0.480000, 0.065483, 0.000000
0.980000, 0.490000, 0.065533, 0.000000
0.980000, 0.500000, 0.065549, 0.000000
0.980000, 0.510000, 0.065533, 0.000000
0.980000, 0.520000, 0.065483, 0.000000
0.980000, 0.530000, 0.065399, 0.000000
0.980000, 0.540000, 0.065282, 0.000000
0.980000, 0.550000, 0.065131, 0.000000
0.980000, 0.560000, 0.064946, 0.000000
0.980000, 0.570000, 0.064727, 0.000000
0.980000, 0.580000, 0.064474, 0.000000
0.980000, 0.590000, 0.064186, 0.000000
0.980000, 0.600000, 0.063862, 0.000000
0.980000, 0.610000, 0.063503, 0.000000
0.980000, 0.620000, 0.063107, 0.000000
0.980000, 0.630000, 0.062675, 0.000000
0.980000, 0.640000, 0.062205, 0.000000
0.980000, 0.650000, 0.061697, 0.000000
0.980000, 0.660000, 0.061150, 0.000000
0.980000, 0.670000, 0.060563, 0.000000
0.980000, 0.680000, 0.059936, 0.000000
0.980000, 0.690000, 0.059266, 0.000000
0.980000, 0.700000, 0.058554, 0.000000
0.980000, 0.710000, 0.057798, 0.000000
0.980000, 0.720000, 0.056997, 0.000000
0.980000, 0.730000, 0.056149, 0.000000
0.980000, 0.740000, 0.055252, 0.000000
0.980000, 0.750000, 0.054306, 0.000000
0.980000, 0.760000, 0.053308, 0.000000
0.980000, 0.770000, 0.052256, 0.000000
0.980000, 0.780000, 0.051148, 0.000000
0.980000, 0.790000, 0.049981, 0.000000
0.980000, 0.800000, 0.048754, 0.000000
0.980000, 0.810000, 0.047463, 0.000000
0.980000, 0.820000, 0.046104, 0.000000
0.980000, 0.830000, 0.044675, 0.000000
0.980000, 0.840000, 0.043170, 0.000000
0.980000, 0.850000, 0.041586, 0.000000
0.980000, 0.860000, 0.039918, 0.000000
0.980000, 0.870000, 0.038158, 0.000000
0.980000, 0.880000, 0.036302, 0.000000
0.980000, 0.890000, 0.034340, 0.000000
0.980000, 0.900000, 0.032263, 0.000000
0.980000, 0.910000, 0.030059, 0.000000
0.980000, 0.920000, 0.027717, 0.000000
0.980000, 0.930000, 0.025217, 0.000000
0.980000, 0.940000, 0.022540, 0.000000
0.980000, 0.950000, 0.019656, 0.000000
0.980000, 0.960000, 0.016528, 0.000000
0.980000, 0.970000, 0.013103, 0.000000
0.980000, 0.980000, 0.009301, 0.000000
0.980000, 0.990000, 0.004999, 0.000000
0.980000, 1.000000, 0.000000, 0.000000

0.990000, 0.000000, 0.000000, 0.000000
0.990000, 0.010000, 0.002750, 0.000000
0.990000, 0.020000, 0.004999, 0.000000
0.990000, 0.030000, 0.006947, 0.000000
0.990000, 0.040000, 0.008685, 0.000000
0.990000, 0.050000, 0.010264, 0.000000
0.990000, 0.060000, 0.011717, 0.000000
0.990000, 0.070000, 0.013063, 0.000000
0.990000, 0.080000, 0.014319, 0.000000
0.990000, 0.090000, 0.015494, 0.000000
0.990000, 0.100000, 0.016599, 0.000000
0.990000, 0.110000, 0.017641, 0.000000
0.990000, 0.120000, 0.018624, 0.000000
0.990000, 0.130000, 0.019555, 0.000000
0.990000, 0.140000, 0.020436, 0.000000
0.990000, 0.150000, 0.021272, 0.000000
0.990000, 0.160000, 0.022065, 0.000000
0.990000, 0.170000, 0.022818, 0.000000
0.990000, 0.180000, 0.023534, 0.000000
0.990000, 0.190000, 0.024214, 0.000000
0.990000, 0.200000, 0.024861, 0.000000
0.990000, 0.210000, 0.025475, 0.000000
0.990000, 0.220000, 0.026059, 0.000000
0.990000, 0.230000, 0.026614, 0.000000
0.990000, 0.240000, 0.027140, 0.000000
0.990000, 0.250000, 0.027640, 0.000000
0.990000, 0.260000, 0.028114, 0.000000
0.990000, 0.270000, 0.028562, 0.000000
0.990000, 0.280000, 0.028987, 0.000000
0.990000, 0.290000, 0.029388, 0.000000
0.990000, 0.300000, 0.029766, 0.000000
0.990000, 0.310000, 0.030122, 0.000000
0.990000, 0.320000, 0.030457, 0.000000
0.990000, 0.330000, 0.030771, 0.000000
0.990000, 0.340000, 0.031065, 0.000000
0.990000, 0.350000, 0.031339, 0.000000
0.990000, 0.360000, 0.031593, 0.000000
0.990000, 0.370000, 0.031828, 0.000000
0.990000, 0.380000, 0.032044, 0.000000
0.990000, 0.390000, 0.032242, 0.000000
0.990000, 0.400000, 0.032422, 0.000000
0.990000, 0.410000, 0.032584, 0.000000
0.990000, 0.420000, 0.032728, 0.000000
0.990000, 0.430000, 0.032855, 0.000000
0.990000, 0.440000, 0.032965, 0.000000
0.990000, 0.450000, 0.033057, 0.000000
0.990000, 0.460000, 0.033133, 0.000000
0.990000, 0.470000, 0.033191, 0.000000
0.990000, 0.480000, 0.033233, 0.000000
0.990000, 0.490000, 0.033258, 0.000000
0.990000, 0.500000, 0.033266, 0.000000
0.990000, 0.510000, 0.033258, 0.000000
0.990000, 0.520000, 0.033233, 0.000000
0.990000, 0.530000, 0.033191, 0.000000
0.990000, 0.540000, 0.033133, 0.000000
0.990000, 0.550000, 0.033057, 0.000000
0.990000, 0.560000, 0.032965, 0.000000
0.990000, 0.570000, 0.032855, 0.000000
0.990000, 0.580000, 0.032728, 0.000000
0.990000, 0.590000, 0.032584, 0.000000
0.990000, 0.600000, 0.032422, 0.000000
0.990000, 0.610000, 0.032242, 0.000000
0.990000, 0.620000, 0.032044, 0.000000
0.990000, 0.630000, 0.031828, 0.000000
0.990000, 0.640000, 0.031593, 0.000000
0.990000, 0.650000, 0.031339, 0.000000
0.990000, 0.660000, 0.031065, 0.000000
0.990000, 0.670000, 0.030771, 0.000000
0.990000, 0.680000, 0.030457, 0.000000
0.990000, 0.690000, 0.030122, 0.000000
0.990000, 0.700000, 0.029766, 0.000000
0.990000, 0.710000, 0.029388, 0.000000
0.990000, 0.720000, 0.028987, 0.000000
0.990000, 0.730000, 0.028562, 0.000000
0.990000, 0.740000, 0.028114, 0.000000
0.990000, 0.750000, 0.027640, 0.000000
0.990000, 0.760000, 0.027140, 0.000000
0.990000, 0.770000, 0.026614, 0.000000
0.990000, 0.780000, 0.026059, 0.000000
0.990000, 0.790000, 0.025475, 0.000000
0.990000, 0.800000, 0.024861, 0.000000
0.990000, 0.810000, 0.024214, 0.000000
0.990000, 0.820000, 0.023534, 0.000000
0.990000, 0.830000, 0.022818, 0.000000
0.990000, 0.840000, 0.022065, 0.000000
0.990000, 0.850000, 0.021272, 0.000000
0.990000, 0.860000, 0.020436, 0.000000
0.990000, 0.870000, 0.019555, 0.000000
0.990000, 0.880000, 0.018624, 0.000000
0.990000, 0.890000, 0.017641, 0.000000
0.990000, 0.900000, 0.016599, 0.000000
0.990000, 0.910000, 0.015494, 0.000000
0.990000, 0.920000, 0.014319, 0.000000
0.990000, 0.930000, 0.013063, 0.000000
0.990000, 0.940000, 0.011717, 0.000000
0.990000, 0.950000, 0.010264, 0.000000
0.990000, 0.960000, 0.008685, 0.000000
0.990000, 0.970000, 0.006947, 0.000000
0.990000, 0.980000, 0.004999, 0.000000
0.990000, 0.990000, 0.002750, 0.000000
0.990000, 1.000000, 0.000000, 0.000000

1.000000, 0.000000, 0.000000, 0.000000
1.000000, 0.010000, 0.000000, 0.000000
1.000000, 0.020000, 0.000000, 0.000000
1.000000, 0.030000, 0.000000, 0.000000
1.000000, 0.040000, 0.000000, 0.000000
1.000000, 0.050000, 0.000000, 0.000000
1.000000, 0.060000, 0.000000, 0.000000
1.000000, 0.070000, 0.000000, 0.000000
1.000000, 0.080000, 0.000000, 0.000000
1.000000, 0.090000, 0.000000, 0.000000
1.000000, 0.100000, 0.000000, 0.000000
1.000000, 0.110000, 0.000000, 0.000000
